source_ip,destination_ip,source_port,destination_port,protocol,packet_count,byte_count,duration,packets_per_second,bytes_per_second,average_packet_size,unique_destination_ips,unique_destination_ports,tcp_syn_count,tcp_rst_count
142.250.205.78,10.21.149.251,443.0,50567.0,TCP,21,9996,0.37369656562805176,56.19532511546213,26748.974754959974,476.0,1,1,1,0
10.21.149.160,10.21.149.251,53.0,51605.0,UDP,1,142,0.001,1000.0,142000.0,142.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63250.0,UDP,1,98,0.001,1000.0,98000.0,98.0,1,1,0,0
10.21.149.251,142.251.43.134,56042.0,443.0,UDP,9,7019,0.608130693435669,14.799450343731193,11541.926884738805,779.8888888888889,1,1,0,0
10.21.149.251,142.251.43.134,57373.0,443.0,TCP,12,3579,0.2415790557861328,49.673180321656126,14815.02603093394,298.25,1,1,1,0
142.251.43.134,10.21.149.251,443.0,57373.0,TCP,12,6124,0.2453594207763672,48.907842878131824,24959.30248213994,510.3333333333333,1,1,1,0
142.251.43.134,10.21.149.251,443.0,56042.0,UDP,9,7718,0.5332419872283936,16.877890742960567,14473.728972685516,857.5555555555555,1,1,0,0
142.251.43.134,10.21.149.251,,,OTHER,5,5383,0.2814767360687256,17.76345736359255,19124.138197643737,1076.6,1,0,0,0
10.21.149.251,23.193.56.66,60261.0,443.0,TCP,12,6171,0.8280272483825684,14.492276701570228,7452.6532937824895,514.25,1,1,0,0
23.193.56.66,10.21.149.251,443.0,60261.0,TCP,65,78396,0.7838573455810547,82.92325174527394,100013.09605880764,1206.0923076923077,1,1,0,0
10.21.149.251,20.190.145.142,54725.0,443.0,TCP,9,7741,0.539881706237793,16.67031850869182,14338.326175087042,860.1111111111111,1,1,0,0
20.190.145.142,10.21.149.251,443.0,54725.0,TCP,21,21987,0.32432031631469727,64.7508001923108,67794.08780134941,1047.0,1,1,0,0
10.21.149.251,172.64.155.209,57374.0,443.0,TCP,6,3105,0.17993640899658203,33.345113606851925,17256.09629154587,517.5,1,1,1,0
10.21.149.251,10.21.149.160,56683.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,10.21.149.160,63527.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
172.64.155.209,10.21.149.251,443.0,57374.0,TCP,6,3156,0.1840519905090332,32.59948443592368,17147.328813295855,526.0,1,1,1,0
10.21.149.160,10.21.149.251,53.0,56683.0,UDP,1,222,0.001,1000.0,222000.0,222.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63527.0,UDP,1,207,0.001,1000.0,207000.0,207.0,1,1,0,0
10.21.149.251,20.190.174.42,62313.0,443.0,TCP,10,4905,0.3910849094390869,25.569894819880645,12542.033409151456,490.5,1,1,1,0
20.190.174.42,10.21.149.251,443.0,62313.0,TCP,9,4767,0.2412123680114746,37.31151961317284,19762.668221777214,529.6666666666666,1,1,1,0
10.21.149.251,49.44.131.195,60153.0,443.0,UDP,17,3742,0.23188376426696777,73.31259285763491,16137.39543960411,220.11764705882354,1,1,0,0
49.44.131.195,10.21.149.251,443.0,60153.0,UDP,20,21525,0.1420905590057373,140.75530520780373,151487.89722989878,1076.25,1,1,0,0
49.44.131.195,10.21.149.251,,,OTHER,47,69374,0.12075924873352051,389.2041437233095,574481.8780140611,1476.0425531914893,1,0,0,0
10.21.149.251,10.21.149.160,62169.0,53.0,UDP,1,95,0.001,1000.0,95000.0,95.0,1,1,0,0
10.21.149.251,10.21.149.160,58569.0,53.0,UDP,1,95,0.001,1000.0,95000.0,95.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,62169.0,UDP,1,184,0.001,1000.0,184000.0,184.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,58569.0,UDP,1,143,0.001,1000.0,143000.0,143.0,1,1,0,0
10.21.149.251,49.44.80.209,62769.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
142.251.153.4,10.21.149.251,443.0,64749.0,TCP,101,58764,4.899029493331909,20.61632822122658,11995.028827645137,581.8217821782179,1,1,0,0
49.44.80.209,10.21.149.251,443.0,62769.0,TCP,1379,1823822,3.6697051525115967,375.77950889492945,496994.1519012096,1322.5685279187817,1,1,0,0
10.21.149.251,142.251.153.4,64749.0,443.0,TCP,54,46051,4.766115427017212,11.329981580784949,9662.16632919866,852.7962962962963,1,1,0,0
10.21.149.251,49.44.80.209,62769.0,443.0,TCP,114,14398,3.6575894355773926,31.168069026862714,3936.4724372699065,126.29824561403508,1,1,0,0
49.44.131.195,10.21.149.251,443.0,60153.0,UDP,150,188056,2.14725661277771,69.85657843938769,87579.65809998327,1253.7066666666667,1,1,0,0
49.44.131.195,10.21.149.251,,,OTHER,316,409514,1.9523425102233887,161.8568454793534,209755.20322668334,1295.9303797468353,1,0,0,0
10.21.149.251,49.44.131.195,60153.0,443.0,UDP,149,14403,2.1449828147888184,69.46442599572511,6714.739111519655,96.66442953020135,1,1,0,0
172.64.155.209,10.21.149.251,443.0,52601.0,TCP,2,136,0.05063271522521973,39.500153035518366,2686.010406415249,68.0,1,1,0,0
10.21.149.251,172.64.155.209,52601.0,443.0,TCP,1,86,0.001,1000.0,86000.0,86.0,1,1,0,0
10.21.149.251,4.213.25.240,51375.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
4.213.25.240,10.21.149.251,443.0,51375.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,23.193.56.66,60261.0,443.0,TCP,7,5904,0.29726147651672363,23.548291833927518,19861.30214107258,843.4285714285714,1,1,0,0
23.193.56.66,10.21.149.251,443.0,60261.0,TCP,12,8251,0.1411728858947754,85.00215833899095,58446.06737125119,687.5833333333334,1,1,0,0
10.21.149.251,150.171.28.11,62946.0,443.0,TCP,3,1333,0.16385221481323242,18.309181865009037,8135.379808685681,444.3333333333333,1,1,0,0
150.171.28.11,10.21.149.251,443.0,62946.0,TCP,5,751,0.05315756797790527,94.05998412264138,14127.809615220736,150.2,1,1,0,0
10.21.149.251,184.84.232.72,51768.0,443.0,UDP,18,1915,0.7843468189239502,22.949031685618742,2441.521982108883,106.38888888888889,1,1,0,0
184.84.232.72,10.21.149.251,443.0,51768.0,UDP,18,22367,0.7033884525299072,25.59041157877789,31798.929765695837,1242.611111111111,1,1,0,0
184.84.232.72,10.21.149.251,,,OTHER,33,42615,0.5571060180664062,59.234685912271814,76493.51939852918,1291.3636363636363,1,0,0,0
10.21.149.251,20.184.175.8,58902.0,443.0,TCP,2,108,0.24520111083984375,8.15656989949905,440.45477457294874,54.0,1,1,0,0
20.184.175.8,10.21.149.251,443.0,58902.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
49.44.136.16,10.21.149.251,443.0,58290.0,TCP,4,279,1.0304667949676514,3.8817359467905694,270.75108228864224,69.75,1,1,0,0
10.21.149.251,49.44.136.16,58290.0,443.0,TCP,2,108,0.9082400798797607,2.20206093554556,118.91129051946024,54.0,1,1,0,0
49.44.183.155,10.21.149.251,443.0,54993.0,TCP,4,279,0.6623775959014893,6.038851592732451,421.20989859308844,69.75,1,1,0,0
49.44.183.155,10.21.149.251,443.0,56193.0,TCP,4,279,0.6651961803436279,6.013263632893494,419.4251383943212,69.75,1,1,0,0
10.21.149.251,49.44.183.155,54993.0,443.0,TCP,2,108,0.5389127731323242,3.711175722140328,200.4034889955777,54.0,1,1,0,0
10.21.149.251,49.44.183.155,56193.0,443.0,TCP,2,108,0.5373435020446777,3.7220139303623863,200.98875223956887,54.0,1,1,0,0
10.21.149.251,104.18.32.47,52988.0,443.0,TCP,8,6992,0.5566520690917969,14.37163435510509,12560.808426361848,874.0,1,1,0,0
104.18.32.47,10.21.149.251,443.0,52988.0,TCP,9,987,0.4345829486846924,20.709510180368042,2271.142949780362,109.66666666666667,1,1,0,0
10.21.149.251,23.193.56.98,57028.0,443.0,TCP,6,6511,0.10361337661743164,57.90758100813188,62839.37665732444,1085.1666666666667,1,1,0,0
23.193.56.98,10.21.149.251,443.0,57028.0,TCP,7,1079,0.0028798580169677734,2430.6753870353505,374671.24894444906,154.14285714285714,1,1,0,0
10.21.149.251,172.64.155.209,57374.0,443.0,TCP,2,108,0.20990872383117676,9.527950832613033,514.5093449611038,54.0,1,1,0,0
10.21.149.251,172.217.112.4,54904.0,443.0,TCP,7,1681,0.4168736934661865,16.79165682486939,4032.3964460864913,240.14285714285714,1,1,0,0
172.64.155.209,10.21.149.251,443.0,57374.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
172.217.112.4,10.21.149.251,443.0,54904.0,TCP,10,1847,0.4578895568847656,21.83932751826581,4033.7237926236953,184.7,1,1,0,0
10.21.149.251,142.251.10.119,52684.0,443.0,TCP,11,1599,0.26758766174316406,41.10802392136457,5975.611840932905,145.36363636363637,1,1,0,0
10.21.149.251,91.108.56.118,54892.0,443.0,TCP,2,309,0.2238175868988037,8.935848284810053,1380.5885600031531,154.5,1,1,0,0
91.108.56.118,10.21.149.251,443.0,54892.0,TCP,1,143,0.001,1000.0,143000.0,143.0,1,1,0,0
142.251.10.119,10.21.149.251,443.0,52684.0,TCP,64,80189,0.17120933532714844,373.8113922217395,468368.15204482916,1252.953125,1,1,0,0
10.21.149.251,10.21.149.160,60272.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,10.21.149.160,63726.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,63726.0,UDP,1,141,0.001,1000.0,141000.0,141.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,60272.0,UDP,1,182,0.001,1000.0,182000.0,182.0,1,1,0,0
10.21.149.251,49.44.227.82,60333.0,443.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
49.44.227.82,10.21.149.251,443.0,60333.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
49.44.227.82,10.21.149.251,443.0,60333.0,TCP,171,219147,0.17090773582458496,1000.5398478598402,1282253.25168971,1281.561403508772,1,1,0,0
10.21.149.251,49.44.227.82,60333.0,443.0,TCP,14,768,0.07356977462768555,190.29554012975817,10439.069629975305,54.857142857142854,1,1,0,1
10.21.149.251,142.251.153.4,64749.0,443.0,TCP,49,37921,0.46703553199768066,104.91707084985418,81195.10701423102,773.8979591836735,1,1,0,0
142.251.153.4,10.21.149.251,443.0,64749.0,TCP,124,110048,0.4947929382324219,250.60988227312328,222412.22842252153,887.483870967742,1,1,0,0
10.21.149.251,49.44.227.82,52742.0,443.0,UDP,283,36961,4.813413381576538,58.79403607493794,7678.750414720075,130.6042402826855,1,1,0,0
49.44.227.82,10.21.149.251,443.0,52742.0,UDP,312,384499,4.737842082977295,65.85276472615924,81154.87879629327,1232.3685897435898,1,1,0,0
49.44.227.82,10.21.149.251,,,OTHER,308,389282,4.66632866859436,66.00478060470158,83423.61364727092,1263.9025974025974,1,0,0,0
10.21.149.251,49.44.227.82,62583.0,443.0,TCP,6,2248,0.12096738815307617,49.6001450606456,18583.521016055216,374.6666666666667,1,1,1,0
49.44.227.82,10.21.149.251,443.0,62583.0,TCP,8,4926,0.11118340492248535,71.95318407074713,44305.17309156254,615.75,1,1,1,0
10.21.149.251,40.104.68.66,64610.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
40.104.68.66,10.21.149.251,443.0,64610.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,172.64.155.209,52165.0,443.0,TCP,11,14436,0.010855436325073242,1013.3171685225451,1329840.604071951,1312.3636363636363,1,1,0,0
172.64.155.209,10.21.149.251,443.0,52165.0,TCP,4,216,0.09179949760437012,43.5732232134741,2352.9540535276014,54.0,1,1,0,0
49.44.227.82,10.21.149.251,443.0,52742.0,UDP,250,316872,4.1204140186309814,60.67351457149521,76902.95163719532,1267.488,1,1,0,0
49.44.227.82,10.21.149.251,,,OTHER,95,122194,4.022855758666992,23.615064943685443,30374.939428723148,1286.2526315789473,1,0,0,0
10.21.149.251,49.44.227.82,52742.0,443.0,UDP,211,17604,4.119479179382324,51.220067103637454,4273.355740722435,83.43127962085308,1,1,0,0
10.21.149.251,35.190.80.1,65238.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
172.64.155.209,10.21.149.251,443.0,52165.0,TCP,3,1830,0.0012731552124023438,2356.350561797753,1437373.8426966292,610.0,1,1,0,0
10.21.149.251,172.64.155.209,52165.0,443.0,TCP,3,174,0.03712129592895508,80.81614407378386,4687.336356279464,58.0,1,1,0,0
35.190.80.1,10.21.149.251,443.0,65238.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,40.104.122.210,57353.0,443.0,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
40.104.122.210,10.21.149.251,443.0,57353.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,10.21.149.160,56252.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,10.21.149.160,52561.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52561.0,UDP,1,164,0.001,1000.0,164000.0,164.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,56252.0,UDP,1,215,0.001,1000.0,215000.0,215.0,1,1,0,0
10.21.149.251,150.171.110.82,60982.0,443.0,TCP,35,4155,0.33480405807495117,104.53875679178506,12410.243841996198,118.71428571428571,1,1,1,0
150.171.110.82,10.21.149.251,443.0,60982.0,TCP,82,94686,0.28344273567199707,289.30005846010204,334056.89433357585,1154.7073170731708,1,1,1,0
172.64.148.235,10.21.149.251,443.0,61321.0,TCP,2,132,0.12812089920043945,15.61025572315949,1030.2768777285262,66.0,1,1,0,0
10.21.149.251,172.64.148.235,61321.0,443.0,TCP,1,82,0.001,1000.0,82000.0,82.0,1,1,0,0
10.21.149.251,142.251.153.4,64749.0,443.0,TCP,61,58774,1.192908525466919,51.13552187593249,49269.494471082886,963.5081967213115,1,1,0,0
142.251.153.4,10.21.149.251,443.0,64749.0,TCP,60,15195,1.0691325664520264,56.1202622412983,14212.456412608793,253.25,1,1,0,0
10.21.149.251,10.21.149.160,52489.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.251,10.21.149.160,62876.0,53.0,UDP,1,94,0.001,1000.0,94000.0,94.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,52489.0,UDP,1,182,0.001,1000.0,182000.0,182.0,1,1,0,0
10.21.149.160,10.21.149.251,53.0,62876.0,UDP,1,141,0.001,1000.0,141000.0,141.0,1,1,0,0
10.21.149.251,49.44.185.78,60237.0,443.0,UDP,7,6621,0.9159300327301025,7.642505158538341,7228.71809352605,945.8571428571429,1,1,0,0
10.21.149.251,49.44.185.78,64764.0,443.0,TCP,6,2248,0.37917542457580566,15.823810329248976,5928.654270025283,374.6666666666667,1,1,1,0
10.21.149.251,49.44.185.78,53887.0,443.0,TCP,6,2216,0.3740081787109375,16.042429929419445,5925.004120598915,369.3333333333333,1,1,1,0
10.21.149.251,10.21.149.160,57178.0,53.0,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.251,49.44.80.209,62769.0,443.0,TCP,88,8636,0.790043830871582,111.38622511983641,10931.039092442128,98.13636363636364,1,1,0,0
49.44.185.78,10.21.149.251,443.0,60237.0,UDP,7,6374,0.7309703826904297,9.576311387932856,8719.91554095486,910.5714285714286,1,1,0,0
49.44.185.78,10.21.149.251,443.0,64764.0,TCP,8,4926,0.44278740882873535,18.067361086806105,11124.97758920086,615.75,1,1,1,0
49.44.185.78,10.21.149.251,443.0,53887.0,TCP,8,4925,0.46779465675354004,17.101520687558516,10528.12367327821,615.625,1,1,1,0
49.44.185.78,10.21.149.251,,,OTHER,6,7872,0.7146012783050537,8.396290605904403,11015.933274946576,1312.0,1,0,0,0
10.21.149.160,10.21.149.251,53.0,57178.0,UDP,1,161,0.001,1000.0,161000.0,161.0,1,1,0,0
10.21.149.251,13.107.5.93,53888.0,443.0,TCP,4,674,0.6459825038909912,6.1921181702391666,1043.3719116852997,168.5,1,1,1,0
49.44.80.209,10.21.149.251,443.0,62769.0,TCP,1099,1460353,0.7252388000488281,1515.3629396634703,2013616.7561659398,1328.8016378525933,1,1,0,0
13.107.5.93,10.21.149.251,443.0,53888.0,TCP,7,6704,0.43663525581359863,16.031687562555252,15353.776202767202,957.7142857142857,1,1,1,0
142.251.10.119,10.21.149.251,443,52684,TCP,95,108697,1.0906734466552734,87.10214802728797,99660.44404339074,1144.178947368421,1,1,0,0
10.21.149.251,142.251.10.119,52684,443,TCP,20,2286,1.1563796997070312,17.295357230040445,1976.8593313936226,114.3,1,1,0,0
49.44.80.209,10.21.149.251,443,62769,TCP,1960,2604378,1.2518527507781982,1565.6793490940456,2080418.8019565574,1328.7642857142857,1,1,0,0
10.21.149.251,49.44.80.209,62769,443,TCP,154,16543,1.244581699371338,123.7363526056894,13292.016111402078,107.42207792207792,1,1,0,0
10.21.149.251,142.251.153.4,64749,443,TCP,57,44193,3.2378995418548584,17.604005085144507,13648.663100487565,775.3157894736842,1,1,0,0
142.251.153.4,10.21.149.251,443,64749,TCP,93,61218,3.1966805458068848,29.092678691960305,19150.49036735942,658.258064516129,1,1,0,0
10.21.149.251,49.44.80.209,49598,443,TCP,2,1284,0.31517577171325684,6.345665433381016,4073.9172082306122,642.0,1,1,0,0
10.21.149.251,142.251.223.2,58299,443,TCP,5,461,0.00876760482788086,570.281176918475,52579.92451188339,92.2,1,1,0,0
142.251.223.2,10.21.149.251,443,58299,TCP,8,935,0.13727998733520508,58.27506365123638,6810.898064238252,116.875,1,1,0,0
10.21.149.160,224.0.0.251,5353,5353,UDP,1,119,0.001,1000.0,119000.0,119.0,1,1,0,0
172.64.155.209,10.21.149.251,443,52601,TCP,2,136,0.10028529167175293,19.94310398524108,1356.1310709963934,68.0,1,1,0,0
10.21.149.251,172.64.155.209,52601,443,TCP,1,86,0.001,1000.0,86000.0,86.0,1,1,0,0
10.21.149.251,49.44.80.209,62769,443,TCP,87,10112,1.4421815872192383,60.32527441135219,7011.599710891877,116.22988505747126,1,1,0,0
49.44.80.209,10.21.149.251,443,62769,TCP,1379,1829922,1.209374189376831,1140.2591622288335,1513114.8126643302,1326.9920232052211,1,1,0,0
10.21.149.251,10.2.0.1,49599,65432,TCP,2,132,0.5544307231903076,3.607303701518544,238.0820443002239,66.0,1,1,2,0
10.21.149.251,142.251.153.4,64749,443,TCP,6,5537,0.3449280261993408,17.394933273796894,16052.6242561689,922.8333333333334,1,1,0,0
49.44.136.16,10.21.149.251,443,52962,TCP,4,279,0.14786314964294434,27.052041091097305,1886.879866104037,69.75,1,1,0,0
10.21.149.251,49.44.136.16,52962,443,TCP,2,108,0.1474471092224121,13.56418590060766,732.4660386328136,54.0,1,1,0,0
10.21.149.251,172.64.155.209,52165,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
142.251.153.4,10.21.149.251,443,64749,TCP,7,465,0.2568230628967285,27.256119139170846,1810.5850571020633,66.42857142857143,1,1,0,0
172.64.155.209,10.21.149.251,443,52165,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,104.18.32.47,52988.0,443.0,TCP,18,18684,0.577739953994751,31.155885750223774,32339.809408732275,1038.0,1,1,0,0
104.18.32.47,10.21.149.251,443.0,52988.0,TCP,19,1543,0.6141209602355957,30.93853040402825,2512.534337548189,81.21052631578948,1,1,0,0
10.21.149.251,10.2.0.1,49599.0,65432.0,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,1,0
10.21.149.160,224.0.0.22,,,OTHER,2,108,1.024306297302246,1.9525409589567837,105.43721178366633,54.0,1,0,0,0
10.21.149.251,142.251.153.4,64749.0,443.0,TCP,14,11234,2.7824108600616455,5.031607733046953,4037.5058052178197,802.4285714285714,1,1,0,0
142.251.153.4,10.21.149.251,443.0,64749.0,TCP,17,1198,2.5891265869140625,6.565920757185542,462.7042980651929,70.47058823529412,1,1,0,0
10.21.149.251,49.44.136.16,52962.0,443.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
10.21.149.251,49.44.80.209,62769.0,443.0,TCP,52,6934,0.2714388370513916,191.5717019895529,25545.34964606846,133.34615384615384,1,1,0,0
49.44.136.16,10.21.149.251,443.0,52962.0,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,0
49.44.80.209,10.21.149.251,443.0,62769.0,TCP,129,165845,0.19559836387634277,659.5147190574343,847885.4153649627,1285.6201550387598,1,1,0,0
49.44.80.209,10.21.149.251,443,62769,TCP,2000,2662471,4.996883153915405,400.24950321939406,532826.3475430217,1331.2355,1,1,0,0
10.21.149.251,49.44.80.209,62769,443,TCP,432,27457,4.993375539779663,86.51462253509223,5498.685164226916,63.557870370370374,1,1,0,0
10.21.149.251,142.251.153.4,64749,443,TCP,8,5528,4.0382914543151855,1.9810358144040008,1368.8957477531644,691.0,1,1,0,0
142.251.153.4,10.21.149.251,443,64749,TCP,11,758,4.02739405632019,2.731294689859736,188.21103408306183,68.9090909090909,1,1,0,0
10.21.149.251,239.255.255.250,51933,1900,UDP,4,848,3.037816047668457,1.316735423486233,279.1479097790814,212.0,1,1,0,0
172.64.148.235,10.21.149.251,443,61321,TCP,2,132,0.05726885795593262,34.92299430065403,2304.917623843166,66.0,1,1,0,0
10.21.149.251,172.64.148.235,61321,443,TCP,1,82,0.001,1000.0,82000.0,82.0,1,1,0,0
10.21.149.251,104.208.16.94,53540,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
104.208.16.94,10.21.149.251,443,53540,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,172.64.155.209,49600,443,TCP,6,3117,0.13819503784179688,43.41689899798493,22555.07902945317,519.5,1,1,1,0
172.64.155.209,10.21.149.251,443,49600,TCP,6,3155,0.14499592781066895,41.38047247667954,21759.23177732066,525.8333333333334,1,1,1,0
10.21.149.251,10.21.149.160,57178,53,UDP,1,79,0.001,1000.0,79000.0,79.0,1,1,0,0
10.21.149.160,10.21.149.251,53,57178,UDP,1,111,0.001,1000.0,111000.0,111.0,1,1,0,0
10.21.149.251,162.159.200.123,51934,123,UDP,1,90,0.001,1000.0,90000.0,90.0,1,1,0,0
162.159.200.123,10.21.149.251,123,51934,UDP,1,90,0.001,1000.0,90000.0,90.0,1,1,0,0
49.44.80.209,10.21.149.251,443,62769,TCP,878,1170753,0.803804874420166,1092.3048963013014,1456513.9342362613,1333.4316628701595,1,1,0,0
10.21.149.251,49.44.80.209,62769,443,TCP,107,5802,0.8054370880126953,132.8471231241756,7203.542134266046,54.22429906542056,1,1,0,0
142.251.153.4,10.21.149.251,443,64749,TCP,15,1838,4.991019010543823,3.0053982900709477,368.2614704766935,122.53333333333333,1,1,0,0
10.21.149.251,104.18.124.108,54216,443,TCP,4,264,0.6344385147094727,6.304787473111895,416.11597322538506,66.0,1,1,0,0
10.21.149.251,10.21.149.160,57178,53,UDP,2,154,0.13728737831115723,14.567981591629401,1121.734582555464,77.0,1,1,0,0
10.21.149.251,142.251.153.4,64749,443,TCP,10,5885,4.7369349002838135,2.111069755128121,1242.3645508928992,588.5,1,1,0,0
10.21.149.251,10.21.149.160,63350,53,UDP,2,167,2.306410074234009,0.867148484279938,72.40689843737482,83.5,1,1,0,0
104.18.124.108,10.21.149.251,443,54216,TCP,3,174,0.0091552734375,327.68,19005.44,58.0,1,1,0,0
10.21.149.160,10.21.149.251,53,63350,UDP,2,485,2.273265838623047,0.8797915166892367,213.3494427971399,242.5,1,1,0,0
10.21.149.160,10.21.149.251,53,57178,UDP,1,159,0.001,1000.0,159000.0,159.0,1,1,0,0
10.21.149.251,104.18.125.108,49605,443,TCP,11,6503,0.8561923503875732,12.847580330542105,7595.255899046846,591.1818181818181,1,1,1,0
10.21.149.251,104.18.125.108,49607,443,TCP,12,5749,1.1037120819091797,10.872400689174874,5208.785963505529,479.0833333333333,1,1,1,0
10.21.149.251,23.193.56.49,49606,443,TCP,12,1723,0.6129639148712158,19.577008872571575,2810.932190620069,143.58333333333334,1,1,1,1
104.18.125.108,10.21.149.251,443,49605,TCP,8,4448,0.8069789409637451,9.913517681695504,5511.9158310227,556.0,1,1,1,0
23.193.56.49,10.21.149.251,443,49606,TCP,14,8098,0.608422040939331,23.010343245267165,13309.839971440966,578.4285714285714,1,1,1,0
104.18.125.108,10.21.149.251,443,49607,TCP,10,2885,1.0583560466766357,9.448616116855186,2725.925749712721,288.5,1,1,1,0
10.21.149.251,204.79.197.203,60702,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
10.21.149.251,18.161.216.63,56562,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
204.79.197.203,10.21.149.251,443,60702,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
18.161.216.63,10.21.149.251,443,56562,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,150.171.28.10,63888,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
150.171.28.10,10.21.149.251,443,63888,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,150.171.110.84,62600,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
150.171.110.84,10.21.149.251,443,62600,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,204.79.197.203,55428,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
204.79.197.203,10.21.149.251,443,55428,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,20.184.175.16,52836,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
10.21.149.251,54.227.152.17,51062,443,TCP,2,132,0.001,2000.0,132000.0,66.0,1,1,0,0
10.21.149.251,142.251.157.4,56886,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
20.184.175.16,10.21.149.251,443,52836,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
10.21.149.251,3.81.243.202,49610,443,TCP,8,2808,0.8582470417022705,9.321325459080619,3271.7852361372975,351.0,1,1,1,0
142.251.157.4,10.21.149.251,443,56886,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
54.227.152.17,10.21.149.251,443,51062,TCP,1,54,0.001,1000.0,54000.0,54.0,1,1,0,1
3.81.243.202,10.21.149.251,443,49610,TCP,10,5813,0.5949833393096924,16.807193309987696,9770.021471095846,581.3,1,1,1,0
10.21.149.251,20.184.175.16,54277,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
10.21.149.251,20.184.175.16,59145,443,TCP,1,55,0.001,1000.0,55000.0,55.0,1,1,0,0
10.21.149.251,172.64.155.209,49600,443,TCP,2,108,0.17003607749938965,11.762209699333832,635.1593237640269,54.0,1,1,0,0
20.184.175.16,10.21.149.251,443,54277,TCP,1,66,0.001,1000.0,66000.0,66.0,1,1,0,0
